id|onmlast|onmfirst|onmtitle|gender|dob|ssn|stline1|stline2|city|state|zipcode|phone|
rec-498-dup-1|wagner|ab ie|||20100923|412650794|15 abbott  treet||sextonville|nsw|04035|612 6590709|
rec-792-dup-1|manai|xepheren|ms||19780309|865750830|61 barber crescent||huntingdale|wa|02758|618 8182142|
rec-306-dup-1|blden|lewis|||19480627|720208842|17 macgregor street|ngukurr community|arcadia vale|nsw|04361|612 3158039|
rec-299-dup-0|preecha|tara||m|19360624|449285647|19 shumack street|kingway to urist park|quinninup|w a|02583||
rec-889-org|worosun|magnus|ms|f|19990401|835751018|30 rowley place||mount vernon|nsw|04413|612 2567810|
rec-130-dup-1|sciacca|grac|dr|f|19920530|311954486|15 o'connor circuit||yackand andah||02136|204 3741980|
rec-317-org|dillard|isabella||f|19850127|598011162|16 longley place||loganholme||02604|204 2814768|
rec-528-org|quan|leon||f|19990715|734035000|3 wilkins street||forest hill|qld|06071|613 8249665|
rec-606-org|koo|sean||f|19980601|241032279|537 cassinia street||rushworth|vic|04120|618 2631929|
rec-28-org|stephens|brooke||m|19061125|441627994|21 hopman place||seddon west||02429|416 1797082|
rec-823-dup-1|quick|caroa||m||566974010|4 phoenix place|swanleigh|saratoga|nsw|02334||
rec-184-org|christisen|genevieve|mr|f|19950420|736901768|26 academy close|flinders place|winston hills|nsw|05345|612 1030471|
rec-384-dup-0|mark|danielle|hon|f|19890116|556325178|37 tallara parkway||adjungbilly|nsw|04065|612 0668207|
rec-219-org|svajger|matthew||f|19031216|317373022|119 willis street||lavelle|qld|04077|613 5433354|
rec-357-dup-1|palmer|thomas|mr|f|19910602|2158 9608|16 8 beasley street||cheynes|wa|02120|618 8102132|
rec-678-org|grey|hayley|ms|f|19831213|918976855|5 ireland place||halls head|wa|03724|618 8739668|
rec-769-dup-0|lodhi|camero|||19481105|664272478|56|the plateau|greenkood|vic|03803|618 1660832|
rec-152-org|dickens|jade|||19880131|419505671|33 collyburl crescent|cranbrook|east albury|nsw|02223|612 4663544|
rec-282-dup-1|aakre|lauren|ms||20110801|217047754|172 macgregor street||wantirna||02135||
rec-637-org|wibowo|helena|||19900422|315254748|4 molesworth street|rocklea|dandanning|wa|03977|204 4010334|
rec-321-dup-0|evense n|oddmund|mr|m|19981005|557602432|41 spaldingstreet|pinklakecaravanpark|camena|tas|04116|6172659668|
rec-635-org|ramic|adela|||19940604|535642397|14 cherry street|colooli village|lake munmorah|nsw|04171|612 1228051|
rec-359-dup-0|liew|krys in|mr|f|19650720|195396480|176 woolnough street|talooloy|leichhardt|nsw|05158|612 9251762|
rec-801-dup-0|tipton|nixolas|mr|||585642208|53 bokhara kircuit||piora|nsw|02027|612 1739960|
rec-461-dup-0|vandeneeden|madeline|ms|m|19971221|788030521|8 withnell circuit|twenty-third avenue pharmacy (cnr mawarr|duckmaloi|nsw|02094||
rec-168-org|scofield|madison||m|19830722|583133462|10 bucknel circuit|emmaus vlge|thorngate|sa|02145|617 8301232|
rec-1034-org|hammerich|meg||f|19941018|904300684|13 kellway street|northbourne|wonga|qld|04171|613 5763788|
rec-417-org|strapp|bradley|||19811113|264533794|142 moorhouse street|copely|curlewis|vic|06167|618 8623796|
rec-469-org|paau|schkirra||f|20010304|899209244|15 groveland crescent||orange springs|wa|02210|618 9912760|
rec-152-dup-1|dickens|jade|||1988 131|419505671|33 collyburl crescent|cranbrook|east albury|nsw|02 23|612 4663544|
rec-591-dup-0|schffer|ridlei|ms|f|19850611|836614281|14 burraly court||beridale|nsw|06507|612 6527759|
rec-45-dup-0|jipran|luke||f|19341007|253326687|22 nangor street|matilda park|talegalla|qld|06027|613 9347449|
rec-519-dup-0|azimi|nasyah|dr|f|19870113|995296638|14 sprent street|nelsons lake|green hills|nsw|02529|612 2461625|
rec-129-org|patel|charlotte||f|19940525|440138414|14 mckillop circuit|sunsbury|liffey|tas|03223|416 3848190|
rec-354-dup-0|sttrahn||mr|m|19910321|780025150|112 burnie street||kareel bay|nsw|02680|612 4301114|
rec-1049-org|gwalchmey|taliah|mr|f|19960623|174772888|38 chewings street||reservoir|wa|05089|618 1463928|
rec-954-dup-1|pichid|kirra||m|19630120|715997438|16 broadbent sttreet|riverwalk one|ryde|nsw|03199|204 3501946|
rec-300-dup-0|beckett|samuel||f|19980523|R4441029|16 hollway street|ravenswoodcaravn park|north perth|wa|02343|618 6671818|
rec-194-org|scime|sara|ms|f|20000106|532786631|7||dooen|vic|05042|618 4209855|
rec-903-dup-0|fairclough|blade||p|19860065|714200592|11 blacket street||cape le grand|wa|00820|618 5952256|
rec-907-org|white|genevieve||f|19940915|572112788|1 caley crescent||ravensthorpe|wa|03181|618 2161339|
rec-430-dup-0|sdraw|alisson|ms|f|20040628|634464974|6 bonnorcloste|paraburdoohospital|irymple|tas|03806|6179418940|
rec-492-dup-0||george|||19920306|911069877|14 barwon street||bauhinia|qld|02570|613 6033228|
rec-454-dup-1|kheskani|matthew||f||7796 62 23|6 mcdermott street||byron bay|nsw|04061|612 5236648|
rec-522-org|thomson|matthew|dr|f|19760514|864281899|68 fox place||mount ousley|nsw|02540|612 1319457|
rec-64-org|fang|jared|||19921223|868981613|1 mchugh street||runaway bay|qld|02905|613 8547088|
rec-260-org|streich|callum||f|19630918|284003287|20 leven street|lakeview park|goonumbla|nsw|04152||
rec-922-org|wells|zara||f|19960105|754025125|5 watling place||denman|nsw|02164|612 1175229|
rec-577-org|athanassiadis|jade|||19850708|297580557|34 goossens place||brunswick west||03129|708 0906799|
rec-671-org|ballantyne|caitlin|dr||19861128|534265659|72 morrison street||keperra|qld|03847|613 8921873|
rec-841-dup-0|christensen|lucie|ms|f|19970916|984543692|11 streeton drive|westholme|wishart|vic|04502||
rec-900-org|mcgrory|||f|19920724|460070157|9 gluyas street||wendouree|vic|05000|618 8624385|
rec-784-dup-0|lekhrajani|oliver|mr|f|19911004|525173397|37 sherbrooke street||pegs creek|wa|07008|618 50 253 7|
rec-788-org|aaron|alana|mr|m||497146427|7 city walk||belmont|nsw|02156|708 6101767|
rec-725-org|chik|kirra||m|19950930|977783117|180 arndell street|lindisfarme|kembla grange|nsw|02530|612 6746239|
rec-466-org|hatoyama|samuel||f|19870121|268681578|5 cerutty crescent||aberfeldie|vic|05113|618 7807009|
rec-457-org|sudesh|sam|ms|f|19921213|880532757|29 sugarloaf circuit||wangaratta|vic|03228|618 7343783|
rec-41-org|orsanic|alisha|mr|m|19690118|713852879|58 wynn place||surrey downs|sa|03038|617 5150647|
rec-362-dup-0|rosler|andea|dr|f||221289722|27 burdekin avenue|sunningdale farm|north batemans bay|nsw|03011|612 8903760|
rec-359-org|liew|krystin|mr|f|19650720|195396480|176 woolnough street|talooby|leichhardt|nsw|05158|612 9251762|
rec-411-dup-0|ker br|jade|mr|f|19900308|179984183|138 judkins street|milleniumtowers|casula|nsw||612 3067194|
rec-505-org|badurina|luke|ms|m|19951129|182345397|50 bunbury street||coromandel valley|sa|02028|617 4753192|
rec-724-org|lui|erin|ms|f|19710705|533699422|58 university avenue|hd blanche sec 28|kialla east|vic|03000|618 4202459|
rec-953-org|metz|aiden||f|19940901|581923269|19 cunningham street||wistow|sa|03943|617 6410010|
rec-208-org|scorsone|emiily||f|19901012|172500455|4 backhouse street||blackbutt|qld|04700|613 3402435|
rec-237-dup-0|stratsari|riley|dr|f|19911022|488941768|10 ina gregory circuit||stalisbury||02021|708 6099776|
rec-370-dup-0|nilesh|teega||m|19940109|329650303|301 julius  treet||maroona|vic|03130|708 1491752|
rec-156-dup-0|bulock|abbey|mr|m|19980303|161962792|7 de little circuit||feasant creek|vic|03690|618 6390721|
rec-954-org|pichit|kirra||m|19630120|715997438|16 broadbent street|riverwalk one|ryde|nsw|03199|204 3501946|
rec-895-dup-0|spears|makayla||f||870267710|11 f1ora  lace||glen mervyn|wa|03550|416 1542291|
rec-955-org|tomney|shai||f||788950552|148 derrington crescent||golden grove||02067|416 8433455|
rec-564-org|sckel|matthew|||19850616|449802690|12 kindler place||mortlake|nsw|03551|612 4721545|
rec-636-dup-1|vaithu|ajay|mr|g|19870411|612998780||the manor garden|karratha|sa|04215|617 0707014|
rec-333-org|rodgers|pino|ms|f|19510812|807344847|9 leahy close|yarren|norwell|qld|04650|613 7901902|
rec-147-org|thundayal|lewis||f|19930620|223972204|278 gaby place||strathdale|vic|04703|618 8325325|
rec-304-dup-0|brigham|pr aen|mr|m|19900808|930048207|474 rosescottcircuit|argyle|nicholson|vi|07320|6184994331|
rec-421-org|scinto|trey|mr|f||243082127|16 lidgett place||evans head|nsw|02323|612 7380827|
rec-434-dup-1|sunthar:|madison||f|l9870628|400082285|180||seddon|vic|03150|618 7007669|
rec-450-org|cristianson|tristan|||20010830|835050682|37 florence taylor street||balmain|nsw|07321||
rec-138-dup-1|enssl n|maxin|ms|f|20120909|260763183|5 woden p aza||belmore|nsw|02114|612 2321268|
rec-495-dup-1|basaaria|jessica|ms|m||751699401|70 hagney crescent|dimend towers|nowra|nsw|02291|612 6600552|
rec-124-dup-1|hayward|lexie|mr|f|19901113|159738337|11 burkitt street|plainbrook|yarraman|qld|02295|613 0460549|
rec-833-dup-1|stranger|noah|pfc|f|19490102|499005124|955 florence taylor jtreet|blue gum hill|mont helen|vic|03639|618 4364730|
rec-624-org|ibbott||ms|f||495102203|48 national circuit||oombabeer|qld|02902|613 4124781|
rec-456-dup-0|newell|april||||537700370|70 wild street||wangi angi|nswi|03121|708 8086889|
rec-336-dup-1|abbitt|sarojini|ms|f|1991070S|264902278|3 sheehanstreet|trellech|bolton|v ic|03085|6188709419|
rec-144-dup-0|coleman|sarah|ms|f|19850925|200962512|2 collits place||kialla|qld|03047|613 3596229|
rec-867-org|meyerbeer|zebediah||f|19900207|295888681|4 jefferis street||hawley beach|tas|03806|708 1672925|
rec-1039-org|gore|victoria|mr|f|19980314|532301232|85 cradle close|masonic memorial village|kilcunda|vic|02560|618 1805100|
rec-848-org|merlin|chelsea|||19900924|946510815|21 troughton street||snake valley|vic|04122|618 6502524|
rec-775-dup-0|christisen|karmina|ms|f|20191218|310681202|26 academyvlose|flindersplace|winstonhills|nsw|05345|6121030471|
rec-247-dup-0|ngoc|caitlin||f||322978835|2 burn street||galong|nsw|03880|612 4193849|
rec-309-org|horia|samantha||f|19890422|849083586|7 harris street|the burrows|mutchilba|qld|04160|613 4984072|
rec-2-org|prescott|james|mr|f||978331995|15 chevalley loop|corella||nsw|06059||
rec-68-org|stranger|alexander||f|19970727|338085299|2|grandview|gymea|nsw|03216|612 9687295|
rec-500-dup-0|ferr i|samuel||m|19960124|667717925|6 mcintosh street||canterbury||0606 3|708 7217273|
rec-583-org|kity|holly|ms|f|19981222|775542116|5 coree place|lindisfarme|huntfield heights|sa|03030||
rec-252-org|malenfant|sam||f|19970525|979476910|126 ferguson circuit|glenumbral|ascot vale||05238|416 3923910|
rec-341-org|sofianos|olivia||m||819584666|34 miller street||sunnyside|qld|02529|613 1224914|
rec-282-org|aakre|lauren|ms||20110801|217047574|127 macgregor street||wantirna||02135||
rec-274-org||matthew||||599765117|8 abernethy street||bukali|qld|04814|613 4894350|
rec-877-org|merrick|georgia||f|20110205|747491027|167 brockman street|dangaroo park|coopers plains|qld|06011|613 0030137|
rec-155-dup-0|ketin|samantha|ms||19860614|259978041|38 nunan cresent||coonabarabran|nsw|02508|612 4290380|
rec-294-org|scoby|marley|ms||19950909|843561094|19 hackett garden|glen eden|kincumber|nsw|02158|612 2364238|
rec-271-org|canarica|kane|dr|m|19920504|266288719|8|inglewood|little mountain|vic|06011|618 4242227|
rec-117-dup-0|new ort|kyle||f|19851124|523817349|18 yambina crescent||carr ra||03305|708 9912893|
rec-715-org|winter|timothy|ms|f|19920809|462760777|18 dumas street|muriel plains|waramanga|act|04700||
rec-635-dup-0|ramic|adela|||19940604|535642397|741 cherry street|colooli village|lake munmorah|nsw|04171|612 1228051|
rec-242-org|samuels|thomas||f|19271214|377914760|235 kenyon circuit|brentwood vlge|koyuga|vic|03183|618 2398755|
rec-719-dup-0|whitley|barkly|mr|m||9820108|633680562|9 tytherleigh street||cambrianhill|vic|02763|618 3312957|
rec-663-org|tansel|cassandra||f|19961114|672270761|18 bosworth circuit|willaroo|menora|wa|06152|204 3374343|
rec-698-org|bodaroga|rosie||m|20120731|628640500|9 gouger street||portarlington|vic|04812|618 2585052|
rec-737-dup-0|farl y|joshua|ms|f||840430258|8 blackett crescent||charlestown|nsw|03030|612 0837188|
rec-339-dup-0|west|jazz||m|19930503|734983113|45 barraclough  rescent|yarrimbah|chatswood west|nsw|02218|G12 8425708|
rec-956-org|hamm|jessica||f|19911007|815651834|3 bellchambers crescent||kiata|vic|02486|618 8005671|
rec-699-dup-0|awan|jacinta||m|19631115|155727308|5 solander  lace||lake charm|vic|04870|618 1760 892|
rec-196-dup-0|stingleton|maahcus||m|19880430|590768126|125 devonport street|tricorne (cnr scone r road|kyneton|vic|03737|618 9715893|
rec-165-dup-0|gay|lucy||f|19930323|833135153|7 bibby place||miandetta|nsw|028 30|612 1680027|
rec-384-org|mark|danielle|hon|f|19890916|556325178|37 tallara parkway||adjungbilly|nsw|04055|612 0668207|
rec-553-org|rachioti|claudia|||19650811|194199068|25 tallara parkway||ivanhoe|vic|02902|618 6386025|
rec-137-org|rupertson|zachary|mr|f|19851023|758431951|5 burrendong street|bulbudgeree cottage|north ryde|vic|03212|708 7093255|
rec-490-org|hannigen|james|ms|m|19980123|771815774|dobson place|brentwood vlge|travancore|vic|04350|618 4693550|
rec-133-dup-0|wibowo|barnaby|ms|||303135489|84 conway place||emmavikle||02614|416 7511020|
rec-47-org|ryder|macormack|mr|f|19340125|263102470|2 rodway street|elmwood|nairne||03223|416 0522452|
rec-84-org|bisht|lachlan|||19941111|357808632|79 cowcher place|air force estate|pallamallawa|nsw|02067|612 5019470|
rec-328-org|coffey|schkirra||f|19361227|427382383|30|bethune|barrabup|wa|02151|618 9188280|
rec-743-org|holme|jack|ms|m|19690405|522090079|20 rivers street||mount alfred|vic|02866|618 0468653|
rec-49-dup-1|hodson|samuel|ms|f|20071013|173830685|20 summerland circuit|anglers|cookernup|aq|04034|618 1916693|
rec-300-org|beckett|samuel||f|19980523|124441029|16 hollway street|ravenswood caravn park|north perth|wa|02343|618 6671818|
rec-849-dup-0|bramst|lucas||f|19840515|362081672|19 nullagine street|fernlea|port makdonnell||02281|204 9842815|
rec-842-dup-1||lily||m||917126809|S max henry crescent||beremboke|vic|02281|416 0222 965|
rec-697-org|schenck|krystin||f|19880618|234445991|114 beilby place||como|wa|03040|618 3283422|
rec-95-dup-0|lindsay|lachlan|ms|f|19518781|953115291|15 watkins street||greenvale|qld|02773|613 7642110|
rec-827-dup-0|srila|shandri||m|19311115|467884458|13 de smet place||tak'llberan|qld|02600||
rec-502-dup-0|turocsinszky|finlay||f|19911101|463337970|13 throssell street|bogabigal|koolaroo|vic|04306|618 7851785|
rec-526-dup-0|stimonson|nikita|ms|f|19910408|302513438|14 greenough circuit||eddeahton|nsw|05023|612 9038125|
rec-322-org|andrewson|alexander|mr|f|19850206|460542386|10 cobby street|st pauls lutheran village|wye river|vic|03193|618 1339426|
rec-597-org|reese|nathan|dr|m|19840423|597440338|1 welch place||rosetta||02850|416 7889693|
rec-145-org|duran|cheryle|ms|f|19890622|277525867|192 stapyltonstreet|churingal|greenway|act|02480|7087727184|
rec-437-org|sobotik|andrew|||19250928|229917416|2 ashley drive||teelah|qld|00870|613 4912333|
rec-330-dup-1|scopel|alexandra||f|19910119|242978100|3 mcelhone court||laurieton|nsw|04883|612 5 67373|
rec-941-org|wikstrom|kalli|pfc|f|19611108|574819525|40 caley crescent||surfers paradise||05034|204 1332391|
rec-588-dup-1|jeffers|dominic||||966410291|40 dines place|winchester|maco na|v c|02077|708 5012729|
rec-124-dup-0|hayward|anton|mr|f|19901113|159738337|11 burkitt street|plainbrook|yarraman|qld|02250|613 0460549|
rec-12-org|vidvan|isabella|mr||19950713|636222959|15 shepherd street|brentwood village|dangar island|nsw|04122|612 9568757|
rec-927-dup-0|rosic|sam|||19900525|691167889|64 collings street|norland|tellebank|qld|03175|613 4329179|
rec-216-dup-0|vega|isabe la||f||792456823|4 garrad court|sylvanpark|monarto south|sa|03128|617 1337296|
rec-167-org|holme|lily|ms|f|19090623|622015467|9 dumaresq street||tallwood|nsw|03216|612 8781295|
rec-879-dup-1|srivads|nathan||f|19580502|762472614|11 wanderer court||salisbury heights|sa|02640|617 8186683|
rec-239-dup-1|salim|tobu||f|20000227|231475979|13 dinnison circuit||auburn|nsw|02805|612 9730524|
rec-256-org|kusu|matthew|dr|f|20070823|258380434|28 russell drysdale crescent||brighton-le-sands|nsw|04304|204 6717443|
rec-901-dup-0|vanska|elijah|||19961001|430498910|1 khull crescent||yornaning|wa|05039||
rec-693-dup-0|wadekar|zarlia||m|19220376|985003082|8 yiman street||padstow|nsw|02526|612 2715929|
rec-757-dup-0|esmaeili|aidan|||19910914|612418 39|1 6 atherton street||deagon|qld|02226|613 9806080|
rec-80-dup-1|zhan|talia||f|19890620|587187213|75 glenmackie street|brambletye vinyard|hermit park||04163|708 5376144|
rec-77-org|vanlaar|kirra||f|19850126|432961455|62 blamey crescent|environa|st agnes|qld|02200|613 6612430|
rec-774-org|kawrungruang|lauren|||20080504|357956988|91 chataway crescent||vinegar hill|qld|05234|613 4098845|
rec-855-dup-0|scinto|kazuki|dr||19190401|884634649|3 wollongongstreet|brampton|milin gimbi|nt|02914|613 2275430|
rec-973-dup-0|strehovski|cade|mr||19910930|222664015|86||jeoka|nsw|02291|612 4717069|
rec-459-org|ding|aloysius|ms|f|19890513|563331336|10 lukey place||cundletown|nsw|03066|612 4313883|
rec-888-org|southers|sebastian|mr|f|19860917|801253742|10 fred lane crescent|sec 478 hd paringa|dinner plain|vic|02565|618 0585143|
rec-187-dup-0|scinyo|jackson|ms|f|19931212|704956741|20 scoble place||eleebna|nsw|02260|612 3733217|
rec-445-dup-0|franklin|imogen|pfc|f|19571113|438204330|84 kaleski place||corak|wa|02250|618 7963665|
rec-682-org|freund|jacob|ms|m||139663203|89 bingley crescent||hill top|vic|04215|618 9012686|
rec-814-org|godfrey||ms|f|20141219|371352588|45 oxley street|headland cvn park|east innisfail||02065|416 7304136|
rec-125-dup-0|spears|james|||20001 31|6436392o3|145 augustus close||fishery falls|qld|02753|613 1958373|
rec-594-dup-1|orqa|asha|mr|f|19350522|890442775|24 kirkwood crescent||safetybay|wa|04306|618 7985173|
rec-808-org|wilkinson|gus|mr|m|20190403|917325510|50 phillipavenue|chelvy|mansfield|vic|06169|6181286054|
rec-133-org|wibowo|barnaby|ms|||303135489|84 conway place||emmaville||02614|416 7151020|
rec-121-dup-0|ryder|josthua||f|19910507|111341043|3 archdall street||zouthampton|wa|04053|708 4962766|
rec-366-org|oesten|emma|ms||19350714|350326311|12 grylls crescent||blind bight|vic|03167|204 9770997|
rec-397-dup-0|porter|viktoria|ms|m|19930929|461270506|11 du faur street||cherryprook|vic|03174|618 4462025|
rec-190-dup-0|valkki|harriet||m|19861223|796211039|mackellar crescent||sawyers valley|wa|02224|618 3582890|
rec-683-org|clarkson|blake|mr|m|19791208|156897404|610 garratt street||centennial park|nsw|02478|612 6499736|
rec-365-org|scopel|shantal||f|19930613|939930892|55 william hudson crescent|st john of god hospital|eltham north|vic|03941|204 3396099|
rec-200-org|strehovski|natasha||m|19870805|494906864|12 groom street|garden settlement|lilydale|qld|02750|613 1443925|
rec-476-dup-1|nafaez|joshua|ms|f|19361018|863987207|23 yerra court||waspool|nsw|02847|708 6331890|
rec-884-org|chambers|hannah|dr|f|19821006|388339542|31 cutbush street||wakool|vic|06061|618 4353035|
